Adj Close,Volume,macd,macd_h,macd_s
0.999759972,1247920800,0.066504779,0.000725985,0.065778795
0.955836415,1056899200,0.061260566,-0.003614583,0.064875149
0.96176368,691902400,0.056926556,-0.006358875,0.06328543
0.972554982,741501600,0.053743072,-0.007633886,0.061376959
0.990184784,775773600,0.0520428,-0.007467327,0.059510127
0.986537516,395040800,0.049826647,-0.007746784,0.057573431
0.99231267,415721600,0.047983216,-0.007672172,0.055655388
0.991856635,398361600,0.045955736,-0.007759722,0.053715458
1.012223005,1126115200,0.04546821,-0.006597798,0.052066008
0.98775351,783496000,0.042616107,-0.007559921,0.050176028
0.953252614,1168126400,0.037143691,-0.010425869,0.047569561
0.967994928,1064414400,0.033608921,-0.011168512,0.044777433
0.968907237,565829600,0.030529283,-0.011398519,0.041927803
0.972858787,245929600,0.028083773,-0.011075224,0.039158997
0.959939659,559490400,0.024817146,-0.01147348,0.036290627
0.975441992,611755200,0.02321166,-0.010463173,0.033674834
0.979393899,449562400,0.022004532,-0.009336241,0.031340773
0.984865427,345340800,0.021244488,-0.008077028,0.029321516
0.978786051,278588800,0.019921945,-0.007519657,0.027441602
0.961916029,691992000,0.017312977,-0.0081029,0.025415877
0.971794784,1096810400,0.015859664,-0.007644971,0.023504634
0.980306268,680433600,0.01521927,-0.006628292,0.021847561
0.981066346,705555200,0.014604731,-0.005794265,0.020398995
1.052498937,2227450400,0.019655145,-0.00059508,0.020250225
1.048091888,1725309600,0.023036472,0.002228998,0.020807475
0.981217921,2611627200,0.020088461,-0.000575211,0.020663672
0.994896948,1919702400,0.018641042,-0.001618104,0.020259146
1.060858488,3164716800,0.02255648,0.001837867,0.020718613
1.066937566,1770742400,0.025852017,0.004106724,0.021745294
1.073776603,1006460000,0.028684945,0.005551721,0.023133224
1.062073946,751895200,0.029644037,0.00520865,0.024435387
1.070889115,914922400,0.030760842,0.005060365,0.025700478
1.071345091,911332800,0.031321655,0.004496942,0.026824713
1.075448275,841629600,0.031731417,0.003925363,0.027806054
1.095054626,969231200,0.033254882,0.004359063,0.02889582
1.098094821,739496800,0.034312031,0.004332969,0.029979062
1.104022264,496227200,0.035222105,0.004194434,0.03102767
1.124387741,801612000,0.037158331,0.004904528,0.032253802
1.168767452,1681097600,0.041792122,0.007630656,0.034161466
1.1783427,678395200,0.045710159,0.009238954,0.036471205
1.210259676,1020062400,0.050805017,0.011467049,0.039337967
1.182598591,731651200,0.052011157,0.010138552,0.041872605
1.198253274,563556000,0.053612226,0.009391696,0.044220529
1.199772596,524456800,0.054376858,0.008125063,0.046251795
1.229562759,890019200,0.056732673,0.008384703,0.048347971
1.196732759,1191456000,0.055312954,0.005571987,0.049740967
1.190957665,1093019200,0.0531096,0.002694906,0.050414694
1.23427403,1201054400,0.054233524,0.003055064,0.05117846
1.286252737,1271463200,0.058642495,0.005971228,0.052671267
1.343702912,2312217600,0.066011447,0.010672144,0.055339303
1.369844317,1639243200,0.073117929,0.014222901,0.058895028
1.334584117,1518473600,0.075039653,0.0129157,0.062123953
1.319385648,1163254400,0.074477712,0.009883007,0.064594705
1.296283722,1219293600,0.071345806,0.005400881,0.065944925
1.340967774,1345181600,0.071643517,0.004558873,0.067084643
1.351606607,1519028000,0.071908997,0.003859483,0.068049514
1.352518082,915510400,0.071370229,0.002656572,0.068713657
1.363613009,651610400,0.071019846,0.001844951,0.069174895
1.352670193,468188000,0.069063056,-8.95E-05,0.069152527
1.341119409,458161200,0.065821485,-0.002664834,0.068486319
1.270294189,1411653600,0.056881815,-0.009283603,0.066165418
1.301299572,756618800,0.051702938,-0.011569984,0.063272922
1.299475908,450632000,0.046910729,-0.013089755,0.060000483
1.231993794,1021451200,0.037238365,-0.018209695,0.05544806
1.196125269,1322465200,0.026374626,-0.023258747,0.049633373
1.210716128,777109200,0.018726528,-0.024725476,0.043452004
1.224090338,632830800,0.013587909,-0.023891276,0.037479185
1.225610495,605385200,0.009528343,-0.022360673,0.031889017
1.245064616,508608800,0.007791083,-0.019278347,0.02706943
1.251751781,697813200,0.006874643,-0.01615583,0.023030472
1.28427732,801920000,0.008672921,-0.011486041,0.020158962
1.305859089,940150400,0.011704614,-0.006763479,0.018468093
1.32835269,541128000,0.015740848,-0.002181796,0.017922644
1.30190742,551415200,0.016614162,-0.001046785,0.017660947
1.293395996,609823200,0.016430073,-0.000984699,0.017414772
1.291875839,352704800,0.015977341,-0.001149945,0.017127286
1.292788506,275410800,0.015513363,-0.001291138,0.016804501
1.269077897,461356000,0.013081613,-0.002978311,0.016059924
1.300994754,394959600,0.013573392,-0.001989226,0.015562617
1.266646028,636134800,0.011063936,-0.003598945,0.014662881
1.242936611,641284000,0.007080404,-0.006065981,0.013146386
1.249015808,580014400,0.004363666,-0.007026176,0.011389842
1.273333788,556239600,0.004125334,-0.005811606,0.00993694
1.286709189,414825600,0.004958578,-0.00398269,0.008941268
1.32409668,506987600,0.008537375,-0.000323114,0.008860489
1.329568624,649950000,0.011680492,0.002256002,0.00942449
1.274245977,821662800,0.009596734,0.000137795,0.009458939
1.296739101,981061200,0.009649119,0.000152144,0.009496975
1.247496009,1371946800,0.005651976,-0.003075999,0.008727975
1.13259542,2753192400,-0.006709958,-0.012350346,0.005640388
1.074537158,1728087200,-0.020950195,-0.021272467,0.000322272
1.08274436,1327177600,-0.031213622,-0.025228715,-0.005984907
1.127427816,1081642800,-0.035334565,-0.023479726,-0.011854839
1.07940042,945131600,-0.041991796,-0.024109566,-0.01788223
1.130163312,759592400,-0.042679576,-0.019837876,-0.022841699
1.079096198,839129200,-0.046805787,-0.01917127,-0.027634517
1.124083877,746460400,-0.045916414,-0.014625517,-0.031290896
1.100070119,810507600,-0.046611974,-0.012256863,-0.034355112
1.092775702,613888800,-0.04720763,-0.010282014,-0.036925615
1.080313206,575106000,-0.048130492,-0.008963901,-0.039166591
1.096118689,671630400,-0.0470442,-0.006302088,-0.040742113
1.107365727,465920000,-0.044759801,-0.003214151,-0.04154565
1.100678086,496739600,-0.042993433,-0.001158226,-0.041835207
1.129251599,448176400,-0.038840205,0.002396002,-0.041236206
1.1149652,387366000,-0.036283283,0.003962339,-0.040245622
1.131987095,326247600,-0.032508641,0.006189585,-0.038698226
1.123780251,355695200,-0.029835508,0.007090174,-0.036925682
1.107061505,440263600,-0.028734856,0.006552661,-0.035287517
1.082440495,2041981200,-0.029509128,0.004622711,-0.034131839
1.037452698,970242000,-0.033368236,0.000610883,-0.033979118
1.056907058,702713200,-0.034459574,-0.000384364,-0.034075209
1.080616355,474294800,-0.033030569,0.000835713,-0.033866281
1.074840903,588344400,-0.031995281,0.0014968,-0.033492081
1.089431643,636722800,-0.029655606,0.00306918,-0.032724786
1.141410232,793161600,-0.023338131,0.007509324,-0.030847455
1.141410232,452650800,-0.018122581,0.010179899,-0.02830248
1.208588004,1042574400,-0.008470889,0.015865273,-0.024336162
1.20676446,593460000,-0.000957955,0.018702566,-0.019660521
1.209195614,396006800,0.005133102,0.019834898,-0.014701796
1.238377213,525520800,0.012174678,0.021501179,-0.009326501
1.232905507,316008000,0.01711635,0.021154281,-0.004037931
1.208588004,404205200,0.018853114,0.018312836,0.000540278
1.225002646,453812800,0.021308407,0.016614503,0.004693904
1.217098713,373973600,0.022358725,0.014131857,0.008226868
1.162384391,956869200,0.018562148,0.008268224,0.010293924
1.152657986,811966400,0.014600192,0.003445015,0.011155178
1.11070919,745264800,0.007983369,-0.002537447,0.010520816
1.122259974,404006400,0.0036297,-0.005512893,0.009142593
1.144450307,390255600,0.001947511,-0.005756066,0.007703576
1.088519692,678932800,-0.003854339,-0.009246333,0.005391993
1.091255784,435772400,-0.008137761,-0.010823803,0.002686042
1.094294667,347846800,-0.011158561,-0.011075683,-8.29E-05
1.128643513,563343200,-0.010658044,-0.008460132,-0.002197911
1.154481292,547674400,-0.008083308,-0.004708317,-0.003374991
1.164512157,596125600,-0.005173764,-0.001439018,-0.003734745
1.143233776,323716400,-0.004532667,-0.000638337,-0.00389433
1.150834084,370526800,-0.003372437,0.000417514,-0.003789951
1.171808004,424925200,-0.000751859,0.002430474,-0.003182333
1.182142615,674254000,0.002134282,0.004253292,-0.00211901
1.147793531,410709600,0.001631084,0.003000075,-0.001368991
1.1277318,600171600,-0.000382114,0.000789502,-0.001171615
1.1341151,350299600,-0.001445842,-0.000219381,-0.001226461
1.105542421,448358400,-0.004542072,-0.002652489,-0.001889583
1.11891675,418390000,-0.005849234,-0.003167721,-0.002681513
1.109493017,250000800,-0.007558457,-0.003901555,-0.003656902
1.154481292,454269200,-0.005222647,-0.001252596,-0.003970051
1.13654685,394626400,-0.004763747,-0.000634956,-0.00412879
1.143842936,383723200,-0.003767898,0.000288714,-0.004056612
1.162687898,290735200,-0.001441434,0.002092142,-0.003533576
1.1581285,388788400,3.40E-05,0.002854068,-0.002820059
1.162384391,387038400,0.001529096,0.003479324,-0.001950228
1.165727854,684835200,0.00294975,0.003919982,-0.000970232
1.238681078,2096060400,0.009848813,0.008655236,0.001193577
1.262999535,687682800,0.017081758,0.012710545,0.004371213
1.261174917,586297600,0.022408378,0.014429732,0.007978646
1.312849879,671062000,0.030448509,0.017975891,0.012472619
1.326224566,453395600,0.037467692,0.019996059,0.017471633
1.315889239,404264000,0.041715599,0.019395173,0.022320427
1.337472081,301106400,0.046290048,0.019175697,0.027114351
1.33169663,294627200,0.048885777,0.017417141,0.031468636
1.326224566,268592800,0.049925846,0.014765768,0.035160078
1.337167501,283749200,0.051044701,0.012707698,0.038337003
1.331392407,251311200,0.050878899,0.010033517,0.040845382
1.296435356,562080400,0.047380584,0.005228162,0.042152422
1.299475908,314249600,0.044342341,0.001751935,0.042590406
1.312849879,296875600,0.042523494,-5.35E-05,0.042577024
1.313761473,258322400,0.040686593,-0.001512344,0.042198938
1.298259258,269304000,0.037547117,-0.003721456,0.041268573
1.306770325,241931200,0.035338472,-0.004744081,0.040082553
1.296435356,176383200,0.032380892,-0.006161329,0.038542221
1.332000256,380839200,0.032531773,-0.004808358,0.037340131
1.318625689,360945200,0.031212335,-0.004902237,0.036114572
1.337472081,271983600,0.031326307,-0.003830612,0.035156919
1.401305914,916036800,0.036150764,0.000795076,0.035355688
1.449333191,1086727600,0.043349871,0.006395346,0.036954525
1.405865431,537622400,0.045028667,0.006459314,0.038569353
1.433222651,499724400,0.048013159,0.007555044,0.040458114
1.407385111,442559600,0.047743163,0.005828039,0.041915124
1.393098712,376569200,0.04584789,0.003146213,0.042701677
1.394314051,387732800,0.043937457,0.000988624,0.042948833
1.390362501,295604400,0.041624743,-0.001059272,0.042684015
1.391274571,572070800,0.03941119,-0.00261826,0.04202945
1.400089502,276253600,0.03793098,-0.003278776,0.041209756
1.390362501,261058000,0.035563066,-0.004517352,0.040080418
1.393402576,256295200,0.033545099,-0.005228255,0.038773354
1.415591836,518761600,0.033351873,-0.004337185,0.037689058
1.425319433,402956400,0.033596398,-0.003274128,0.036870526
1.406169295,356367200,0.031877466,-0.003994448,0.035871914
1.404952765,222378800,0.030070404,-0.004641208,0.034711612
1.483377457,818619200,0.034568032,-0.000114864,0.034682896
1.47973001,963074000,0.037406913,0.002179213,0.035227699
1.513166547,702640400,0.04187212,0.005315536,0.036556583
1.559674263,615641600,0.048603343,0.009637408,0.038965935
1.56240952,452796400,0.053541407,0.011660377,0.04188103
1.544779778,492884000,0.05539374,0.010810168,0.044583572
1.507999539,474426400,0.053279695,0.006956898,0.046322796
1.515902042,415156000,0.051646614,0.004259054,0.04738756
1.556634903,591004400,0.053027915,0.004512284,0.048515631
1.600102544,783731200,0.056973328,0.006766158,0.05020717
1.616821408,819828800,0.060748894,0.008433379,0.052315515
1.583991885,434747600,0.060395783,0.006464215,0.053931569
1.577608109,463727600,0.058921612,0.003992035,0.054929577
1.617124557,558457200,0.060247472,0.004254316,0.055993156
1.636579037,546562800,0.062151595,0.004926751,0.057224844
1.624420047,341703600,0.061965201,0.003792285,0.058172915
1.552683473,1125544000,0.055390434,-0.002225985,0.057616419
1.590983987,636846000,0.052663345,-0.00396246,0.056625804
1.62958777,531633200,0.053006088,-0.002895773,0.055901861
1.654817462,507553200,0.054683187,-0.000974939,0.055658126
1.633843184,539459200,0.053700821,-0.001565844,0.055266665
1.604358315,610769600,0.049967116,-0.004239639,0.054206755
1.571529627,757537200,0.043853611,-0.008282516,0.052136126
1.559370041,677882800,0.037594075,-0.011633641,0.049227716
1.531101584,507505600,0.030006425,-0.015377033,0.045383458
1.568185568,1225884800,0.026677997,-0.014964368,0.041642366
1.497056842,2697486400,0.018092146,-0.018840176,0.036932322
1.633539319,1865575600,0.022046652,-0.011908536,0.033955188
1.641442537,1035552000,0.025524124,-0.006744851,0.032268975
1.624420047,616834400,0.026599847,-0.004535303,0.031135149
1.587031841,609588000,0.024156982,-0.005582534,0.029739516
1.670015931,1008683200,0.028587577,-0.000921551,0.029509128
1.706492186,1357762000,0.034642843,0.004106972,0.030535871
1.691902041,796726000,0.037828321,0.00583396,0.031994361
1.726249933,609753200,0.042632977,0.008510893,0.034122084
1.705276132,465127600,0.044238338,0.008093003,0.036145335
1.733546257,631593200,0.047247127,0.008881433,0.038365693
1.684302688,411541200,0.045137748,0.005417644,0.039720104
1.655728698,769787200,0.040691305,0.00077696,0.039914344
1.750568509,940844800,0.044309474,0.003516104,0.04079337
1.747831702,749686000,0.046420951,0.004502064,0.041918887
1.822304845,857060400,0.053487105,0.009254575,0.04423253
1.880060196,884382800,0.06302099,0.015030768,0.047990222
1.85878253,878035200,0.068075007,0.016067828,0.052007179
1.830816031,638831200,0.069027978,0.013616639,0.055411339
1.820785522,473765600,0.068187809,0.010221176,0.057966633
1.827168465,552930000,0.067261668,0.007436028,0.05982564
1.859693766,665344400,0.068364156,0.006830813,0.061533343
1.870636463,425448800,0.069321771,0.006230743,0.063091029
1.867900729,369933200,0.069063813,0.004778227,0.064285586
1.893131137,536841200,0.070087339,0.004641403,0.065445936
1.974290848,784515200,0.076564809,0.008895098,0.067669711
1.961220503,676205600,0.079724569,0.009643886,0.070080682
1.962435842,524960800,0.081388572,0.009046311,0.07234226
1.974593997,511711200,0.082734654,0.008313915,0.074420739
2.022013187,540282400,0.086629159,0.009766736,0.076862423
2.039948702,485853200,0.090123936,0.01060921,0.079514726
2.107734203,395012800,0.097242346,0.014182096,0.08306025
2.117460966,1018519600,0.102487197,0.015541558,0.086945639
2.070041656,891433200,0.101645729,0.011760072,0.089885657
2.061529398,595674800,0.099149062,0.007410724,0.091738338
2.176431179,812893200,0.105229035,0.010792557,0.094436478
2.207741261,895762000,0.111291025,0.013483638,0.097807387
2.183119297,583671200,0.112808029,0.012000513,0.100807515
2.250904322,857029600,0.118118355,0.013848672,0.104269683
2.247864723,679464800,0.120690314,0.013136504,0.107553809
2.251815557,790479200,0.121645159,0.01127308,0.110372079
2.259415388,555402400,0.121613242,0.00899293,0.112620312
2.277045727,524994400,0.121608739,0.007190742,0.114417997
2.279173374,493816400,0.120389083,0.004776869,0.115612215
2.188894272,1450716400,0.110859805,-0.003801927,0.114661733
2.194060802,561162000,0.102542632,-0.009695281,0.112237912
2.16153717,671171200,0.092263273,-0.015979711,0.108242985
2.169743299,529295200,0.083812831,-0.019544123,0.103356954
2.19193387,479108000,0.078007171,-0.020279827,0.098286997
2.234185457,475736800,0.075940103,-0.017877516,0.093817618
2.249991655,370610800,0.074716084,-0.015281228,0.089997312
2.229626179,229857600,0.071281033,-0.014973023,0.086254056
2.256375551,590590000,0.069911288,-0.013074215,0.082985502
2.236312866,398115200,0.066440973,-0.013235623,0.079676596
2.171871901,490025200,0.057824314,-0.017481826,0.07530614
2.185246468,624262800,0.051481321,-0.019059855,0.070541176
2.272181749,807234400,0.052860065,-0.014144888,0.067004954
2.278869152,619603600,0.053871353,-0.010506881,0.064378234
2.260935545,449422400,0.052619152,-0.009407265,0.062026417
2.319297314,704457600,0.055694075,-0.005065874,0.060759949
2.311697483,675040800,0.056862257,-0.003118153,0.05998041
2.457908392,2279869200,0.068793045,0.007050108,0.061742937
2.550316095,1493794400,0.084728117,0.018388144,0.066339973
2.562170744,1280809600,0.097192968,0.024682395,0.072510572
2.601686001,776305600,0.109003478,0.029194325,0.079809153
2.574937105,835623600,0.114880707,0.028057243,0.086823464
2.507454872,1200637200,0.112792994,0.020775624,0.09201737
2.402584791,1695848000,0.101506226,0.007591085,0.093915141
2.312913895,1134758800,0.084353317,-0.007649459,0.092002777
2.36094141,1059730000,0.073784392,-0.014574708,0.0883591
2.311393976,1142254400,0.060710545,-0.022118844,0.082829389
2.2554636,1275786400,0.045313962,-0.030012341,0.075326303
2.198620319,1181387200,0.028200207,-0.037700877,0.065901084
2.189501762,953864800,0.013743219,-0.041726292,0.055469511
2.279780388,1398401200,0.009461614,-0.036806318,0.046267932
2.29528451,913542000,0.007236052,-0.031225504,0.038461556
2.292547464,521186400,0.005191576,-0.026615984,0.03180756
2.19162941,707322000,-0.004519828,-0.02906191,0.024542082
2.184030056,692123600,-0.012683186,-0.029780215,0.017097028
2.045723438,1651767600,-0.029967448,-0.037651581,0.007684133
2.054842234,1388830800,-0.042440314,-0.040099558,-0.002340756
2.091623545,953114400,-0.048794731,-0.03716318,-0.011631551
1.974290848,1149764000,-0.06257707,-0.040756415,-0.021820655
2.046028137,1760477600,-0.066939438,-0.036095026,-0.030844412
1.966994882,883498000,-0.075899052,-0.036043712,-0.03985534
2.05605793,1160938800,-0.074949001,-0.028074929,-0.046874072
2.104085684,1159771200,-0.069519266,-0.018116155,-0.051403111
2.145121574,948175200,-0.061199439,-0.007837063,-0.053362376
2.13661027,575999200,-0.054662591,-0.001040172,-0.053622419
2.099830627,779606800,-0.051852183,0.001416189,-0.053268372
2.167920589,978238800,-0.043627709,0.00771253,-0.051340239
2.180990934,856917600,-0.035644203,0.012556829,-0.048201032
2.172176361,534744000,-0.029686275,0.014811806,-0.044498081
2.157888412,791240800,-0.025819856,0.01494258,-0.040762436
2.081896305,1266980400,-0.028558416,0.009763216,-0.038321632
2.100438595,763817600,-0.028899402,0.007537784,-0.036437186
2.115940809,625273600,-0.027600575,0.007069289,-0.034669864
2.058489799,737668400,-0.030851425,0.003054751,-0.033906176
1.990400314,912665600,-0.038478444,-0.003657815,-0.03482063
2.01563096,872877600,-0.042002827,-0.005745758,-0.036257069
1.995872617,653251200,-0.045861595,-0.007683621,-0.038177974
1.943285584,799304800,-0.052557184,-0.011503368,-0.041053816
1.920792222,1043142800,-0.058998416,-0.01435568,-0.044642736
1.996480465,861187600,-0.05733481,-0.010153659,-0.047181151
2.046331406,642020400,-0.051401314,-0.00337613,-0.048025184
2.013198614,891996000,-0.048809865,-0.000627745,-0.04818212
1.954835892,749638400,-0.050879005,-0.002157508,-0.048721497
1.965475917,812042000,-0.051071532,-0.001880028,-0.049191504
1.945109248,605441200,-0.052265052,-0.002458838,-0.049806214
1.878843188,1345366400,-0.057890714,-0.0064676,-0.051423114
1.87458837,1345895600,-0.061977977,-0.00844389,-0.053534086
1.828688264,1427826400,-0.068135493,-0.011681125,-0.056454368
1.822609663,1071980000,-0.072668188,-0.012971056,-0.059697132
1.808930397,1108072000,-0.07648254,-0.013428327,-0.063054213
1.784612894,1370322800,-0.080539255,-0.013988033,-0.066551222
1.894649863,2346834000,-0.074021889,-0.005976534,-0.068045355
1.907416701,1390650800,-0.067053699,0.000793325,-0.067847024
1.906505227,815357200,-0.060902856,0.005555334,-0.06645819
1.90437746,815791200,-0.055559506,0.008718947,-0.064278453
1.85939002,931924000,-0.054328706,0.007959798,-0.062288504
2.0429883,2233408800,-0.038099257,0.019351398,-0.057450655
2.16548872,2663768800,-0.015177583,0.033818457,-0.04899604
2.121412516,1545238800,-0.000562094,0.038747157,-0.039309251
2.087367535,903515200,0.008179355,0.037990885,-0.02981153
2.066697359,939316000,0.013285953,0.034477986,-0.021192033
2.027789593,739894400,0.014031689,0.028178978,-0.014147289
2.020494938,734678000,0.01387414,0.022417143,-0.008543003
1.970035195,721938000,0.009567316,0.014488255,-0.004920939
2.012895107,794844400,0.009503018,0.011539166,-0.002036148
1.995568514,1086033200,0.007962168,0.007998652,-3.65E-05
2.055754185,1666982800,0.011465348,0.009201466,0.002263882
2.037819862,788986800,0.012648687,0.008307844,0.004340843
1.998608589,707028000,0.010303696,0.004770282,0.005533414
2.011373997,529062800,0.009367354,0.003067152,0.006300202
2.071561575,710886400,0.01332829,0.005622471,0.007705819
2.108341217,845947200,0.019213687,0.009206294,0.010007393
2.139651537,760037600,0.026103483,0.012876872,0.013226611
2.115636826,750380400,0.029288292,0.012849345,0.016438947
2.177038431,771663200,0.036347877,0.015927144,0.020420733
2.162447929,686991200,0.040300756,0.015904018,0.024396738
2.162144423,860420400,0.042914261,0.014814019,0.028100242
2.185246468,563911600,0.046315726,0.014572387,0.031743339
2.185246468,594851600,0.048452877,0.01336763,0.035085247
2.159106255,531666800,0.047489854,0.009923686,0.037566168
2.146034002,459888800,0.045151353,0.006068148,0.039083205
2.071561575,812688800,0.036863829,-0.001775501,0.03863933
2.057883024,641774000,0.028859487,-0.007823874,0.036683361
2.060617208,529177600,0.022477508,-0.011364683,0.03384219
1.975202441,936740000,0.010407514,-0.018747741,0.029155255
1.983713269,754194000,0.001511288,-0.022115174,0.023626462
1.920488,658442400,-0.010519523,-0.027316788,0.016797265
1.9609164,985866000,-0.016600434,-0.026718159,0.010117725
1.926566243,718975600,-0.023915685,-0.027226728,0.003311043
1.919575334,694414000,-0.029932144,-0.026594549,-0.003337594
1.925351501,916031200,-0.033844009,-0.024405132,-0.009438877
1.95544517,463372000,-0.03412254,-0.01974693,-0.01437561
1.931735158,432950000,-0.035843298,-0.01717415,-0.018669147
1.860910416,563402000,-0.042432836,-0.019010951,-0.023421885
1.816833735,1280977600,-0.050628104,-0.021764975,-0.028863129
1.889786839,942508000,-0.050652318,-0.017431351,-0.033220967
1.874284148,685787200,-0.051330736,-0.014487816,-0.036842921
1.823825002,605785600,-0.055302527,-0.014767685,-0.040534842
1.815314412,726037200,-0.058463007,-0.014342532,-0.044120475
1.780053973,750506400,-0.06308572,-0.015172197,-0.047913524
1.846927166,1397482800,-0.060653965,-0.010192353,-0.050461612
1.800722837,775838000,-0.061743346,-0.009025387,-0.052717959
1.732633233,717785600,-0.067324871,-0.01168553,-0.055639341
1.773062229,1080643200,-0.06770552,-0.009652943,-0.058052577
1.751176,878136000,-0.068978087,-0.008740408,-0.060237679
1.804978728,1190383600,-0.064897082,-0.003727522,-0.06116956
1.749655962,838101600,-0.065373357,-0.003363038,-0.062010319
1.738712788,704575200,-0.065874472,-0.003091322,-0.06278315
1.746920466,672974400,-0.064861633,-0.001662787,-0.063198846
1.75877583,863296000,-0.062383207,0.000652511,-0.063035719
1.811058164,965633200,-0.055559831,0.00598071,-0.061540541
1.788259983,660203600,-0.051399378,0.00811293,-0.059512309
1.793124199,466536000,-0.047165988,0.009877056,-0.057043044
1.745704412,550611600,-0.0470945,0.007958836,-0.055053336
1.702844381,850704400,-0.049920835,0.004106,-0.054026835
1.792515516,873398400,-0.044413049,0.007691029,-0.052104078
1.740840793,739695600,-0.043713901,0.006712142,-0.050426043
1.761510968,194770800,-0.041019068,0.00752558,-0.048544648
1.732633233,518240800,-0.040743915,0.006240586,-0.046984501
1.695245385,633208800,-0.043046527,0.003150379,-0.046196906
1.683998346,799360800,-0.045257209,0.000751758,-0.046008967
1.671839476,529345600,-0.047443412,-0.001147556,-0.046295856
1.691597819,825022800,-0.047039419,-0.00059485,-0.046444569
1.609829903,927329200,-0.052709635,-0.005012053,-0.047697582
1.58824718,1249906000,-0.058273131,-0.00846044,-0.049812692
1.540220022,993036800,-0.065799141,-0.012789159,-0.053009982
1.591894865,1024542400,-0.06682353,-0.011050838,-0.055772691
1.608006001,1000448400,-0.065579373,-0.007845345,-0.057734028
1.644482255,1390743200,-0.060947476,-0.002570759,-0.058376717
1.83902359,1972146400,-0.041104973,0.013817396,-0.054922368
1.845710754,891892400,-0.02455697,0.024292319,-0.048849289
1.86698854,722856400,-0.009614785,0.031387603,-0.041002388
1.882492423,589069600,0.003438402,0.035552632,-0.03211423
1.941461205,898427600,0.018330136,0.040355493,-0.022025357
1.927175283,735044800,0.028648941,0.040539438,-0.011890497
1.993744254,691507600,0.041717336,0.042886267,-0.001168931
2.065786123,892841600,0.057227626,0.046717245,0.010510381
2.042077541,711765600,0.066836112,0.045060586,0.021775527
2.071865797,550768400,0.075978735,0.043362567,0.032616169
2.115332603,841044400,0.085743342,0.042501739,0.043241603
2.076121092,1852866400,0.089288559,0.036837564,0.052450994
2.0429883,1245512800,0.088405545,0.028763641,0.059641904
1.969122529,997864000,0.080813829,0.016937539,0.063876289
1.932950258,955838800,0.07105941,0.005746496,0.065312913
1.947541118,697760000,0.063771208,-0.001233364,0.065004572
1.934774399,777529200,0.056315914,-0.006950927,0.063266841
1.943588853,717620400,0.050536242,-0.010184479,0.060720721
2.019887209,861352800,0.051518576,-0.007361716,0.058880292
2.066394091,781284000,0.055411055,-0.00277539,0.058186444
2.054539204,581148400,0.056883564,-0.001042304,0.057925868
2.064265728,536354000,0.058164899,0.000191224,0.057973674
2.023230076,526226400,0.055232446,-0.002192983,0.057425429
2.055450916,576968000,0.054875834,-0.002039676,0.05691551
2.046028137,536258800,0.053219397,-0.00295689,0.056176287
2.061226368,655191600,0.052527525,-0.00291901,0.055446535
2.089799643,543958800,0.053666205,-0.001424264,0.055090469
2.035996199,738161200,0.049654739,-0.004348584,0.054003323
2.020798206,947332400,0.044733612,-0.007415769,0.052149381
2.035388708,680142400,0.041532158,-0.008493778,0.050025936
2.062442303,574697200,0.040708717,-0.007453776,0.048162492
2.078552961,408494800,0.040884834,-0.005822126,0.046706961
2.172782898,1012457600,0.048073812,0.001093481,0.046980331
2.12870717,974103200,0.04964234,0.002129607,0.047512733
2.212907076,1267957600,0.05702232,0.00760767,0.04941465
2.204396725,895921600,0.061475641,0.009648792,0.051826848
2.203788519,949124400,0.064215615,0.009911013,0.054304602
2.207741261,1684687200,0.065945834,0.009312986,0.056632848
2.2554636,1146138000,0.07035681,0.01097917,0.059377641
2.254551649,801729600,0.072938168,0.010848422,0.062089746
2.252424717,981853600,0.073959725,0.009495983,0.064463742
2.246040583,705278000,0.073407969,0.007155382,0.066252587
2.242393017,710049200,0.07184815,0.00447645,0.0673717
2.287684917,822791200,0.073420315,0.004838893,0.068581423
2.269141436,794124800,0.072336119,0.003003756,0.069332362
2.218986988,665112000,0.066661409,-0.002136763,0.068798171
2.302579165,858992400,0.068124059,-0.00053929,0.068663349
2.359117746,1102948000,0.073003867,0.003472414,0.069531452
2.322641134,810373200,0.073085311,0.002843086,0.070242224
2.340878963,723609600,0.073771108,0.002823107,0.070948001
2.339967966,405812400,0.073395046,0.001957636,0.07143741
2.275525331,712639200,0.067123276,-0.003451307,0.070574583
2.251815557,790708800,0.05955318,-0.008817122,0.068370302
2.291332006,829082800,0.056095835,-0.009819574,0.065915409
2.274613619,683883200,0.051414159,-0.011601,0.063015159
2.256072044,466958800,0.045681163,-0.013867197,0.05954836
2.268534184,438222400,0.041663047,-0.01430825,0.055971297
2.243607998,531588400,0.036051744,-0.015935642,0.051987386
2.225977898,571855200,0.029838188,-0.017719358,0.047557547
2.287684917,592855200,0.029552479,-0.014404054,0.043956533
2.280389309,684196800,0.028409866,-0.012437334,0.0408472
2.291940212,508692800,0.028112337,-0.01018789,0.038300227
2.258199692,480925200,0.024867311,-0.010746333,0.035613644
2.265494823,1133907600,0.02262347,-0.010392139,0.033015609
2.401065588,1512977200,0.031422421,-0.001274551,0.032696972
2.430246353,639413600,0.040285905,0.006071147,0.034214758
2.47614646,832507200,0.050432679,0.012974336,0.037458342
2.46368432,463212400,0.056813568,0.015484181,0.041329387
